alpha,gamma,episodes,seed,success_rate,avg_return,avg_steps,elapsed_seconds
0.5,0.5,2000,99,1.0,0.9,6.0,0.2195
0.5,0.8,20,0,0.0,-1.0,50.0,0.1985
0.5,0.8,20,1,0.0,-1.0,50.0,0.2
0.5,0.8,20,2,0.0,-1.0,50.0,0.198
0.5,0.8,20,3,1.0,0.9,6.0,0.03
0.5,0.8,20,4,0.0,-1.0,50.0,0.192
0.5,0.8,20,5,0.0,-1.0,50.0,0.201999
0.5,0.8,20,6,0.0,-1.0,50.0,0.207002
0.5,0.8,20,7,0.0,-1.0,50.0,0.190998
0.5,0.8,20,8,0.0,-1.0,50.0,0.202001
0.5,0.8,20,9,1.0,0.9,6.0,0.026999
0.5,0.8,20,10,0.0,-1.0,50.0,0.193503
0.5,0.8,20,11,1.0,0.9,6.0,0.024497
0.5,0.8,20,12,1.0,0.9,6.0,0.025499
0.5,0.8,20,13,0.0,-1.0,50.0,0.201001
0.5,0.8,20,14,1.0,0.8434,8.83,0.043
0.5,0.8,20,15,0.0,-1.0,50.0,0.204002
0.5,0.8,20,16,0.0,-1.0,50.0,0.195998
0.5,0.8,20,17,1.0,0.9,6.0,0.027499
0.5,0.8,20,18,0.0,-1.0,50.0,0.198502
0.5,0.8,20,19,1.0,0.9,6.0,0.028498
0.5,0.8,20,20,1.0,0.9,6.0,0.0285
0.5,0.8,20,21,0.0,-1.0,50.0,0.1905
0.5,0.8,20,22,0.0,-1.0,50.0,0.1995
0.5,0.8,20,23,1.0,0.9,6.0,0.027503
0.5,0.8,20,24,0.0,-1.0,50.0,0.194498
0.5,0.8,20,25,0.0,-1.0,50.0,0.197502
0.5,0.8,20,26,0.0,-1.0,50.0,0.195498
0.5,0.8,20,27,0.0,-1.0,50.0,0.192501
0.5,0.8,20,28,0.0,-1.0,50.0,0.196498
0.5,0.8,20,29,1.0,0.9,6.0,0.03
0.5,0.8,20,30,0.0,-1.0,50.0,0.203501
0.5,0.8,20,31,0.0,-1.0,50.0,0.209999
0.5,0.8,20,32,0.0,-1.0,50.0,0.210002
0.5,0.8,20,33,0.0,-1.0,50.0,0.202502
0.5,0.8,20,34,0.0,-1.0,50.0,0.203498
0.5,0.8,20,35,0.0,-1.0,50.0,0.200499
0.5,0.8,20,36,0.0,-1.0,50.0,0.197001
0.5,0.8,20,37,0.0,-1.0,50.0,0.201003
0.5,0.8,20,38,0.0,-1.0,50.0,0.203998
0.5,0.8,20,39,1.0,0.9,6.0,0.0265
0.5,0.8,20,40,0.0,-1.0,50.0,0.206001
0.5,0.8,20,41,1.0,0.9,6.0,0.028502
0.5,0.8,20,42,0.0,-1.0,50.0,0.204498
0.5,0.8,20,43,0.0,-1.0,50.0,0.202999
0.5,0.8,20,44,0.0,-1.0,50.0,0.200498
0.5,0.8,20,45,0.0,-1.0,50.0,0.1975
0.5,0.8,20,46,0.0,-1.0,50.0,0.1945
0.5,0.8,20,47,1.0,0.9,6.0,0.026502
0.5,0.8,20,48,0.0,-1.0,50.0,0.202101
0.5,0.8,20,49,0.0,-1.0,50.0,0.2009
0.5,0.8,20,50,0.0,-1.0,50.0,0.222
0.5,0.8,20,51,0.0,-1.0,50.0,0.220501
0.5,0.8,20,52,1.0,0.9,6.0,0.027499
0.5,0.8,20,53,0.0,-1.0,50.0,0.2025
0.5,0.8,20,54,1.0,0.9,6.0,0.027
0.5,0.8,20,55,1.0,0.9,6.0,0.0265
0.5,0.8,20,56,1.0,0.9,6.0,0.025
0.5,0.8,20,57,1.0,0.9,6.0,0.028001
0.5,0.8,20,58,0.0,-1.0,50.0,0.1985
0.5,0.8,20,59,0.0,-1.0,50.0,0.191999
0.5,0.8,20,60,1.0,0.9,6.0,0.025497
0.5,0.8,20,61,1.0,0.9,6.0,0.027004
0.5,0.8,20,62,0.0,-1.0,50.0,0.198996
0.5,0.8,20,63,0.0,-1.0,50.0,0.209002
0.5,0.8,20,64,0.0,-1.0,50.0,0.302499
0.5,0.8,20,65,0.0,-1.0,50.0,0.198999
0.5,0.8,20,66,0.0,-1.0,50.0,0.191999
0.5,0.8,20,67,1.0,0.9,6.0,0.028501
0.5,0.8,20,68,0.0,-1.0,50.0,0.2095
0.5,0.8,20,69,0.0,-1.0,50.0,0.3205
0.5,0.8,20,70,0.0,-1.0,50.0,0.241501
0.5,0.8,20,71,1.0,0.9,6.0,0.031001
0.5,0.8,20,72,1.0,0.9,6.0,0.030998
0.5,0.8,20,73,0.0,-1.0,50.0,0.231
0.5,0.8,20,74,0.0,-1.0,50.0,0.1935
0.5,0.8,20,75,0.0,-1.0,50.0,0.204499
0.5,0.8,20,76,1.0,0.9,6.0,0.027503
0.5,0.8,20,77,1.0,0.9,6.0,0.027998
0.5,0.8,20,78,1.0,0.9,6.0,0.029001
0.5,0.8,20,79,0.0,-1.0,50.0,0.198499
0.5,0.8,20,80,0.0,-1.0,50.0,0.201002
0.5,0.8,20,81,0.0,-1.0,50.0,0.216497
0.5,0.8,20,82,1.0,0.9,6.0,0.025501
0.5,0.8,20,83,0.0,-1.0,50.0,0.191502
0.5,0.8,20,84,0.0,-1.0,50.0,0.217501
0.5,0.8,20,85,1.0,0.9,6.0,0.031
0.5,0.8,20,86,0.0,-1.0,50.0,0.208999
0.5,0.8,20,87,0.0,-1.0,50.0,0.224501
0.5,0.8,20,88,0.0,-1.0,50.0,0.226001
0.5,0.8,20,89,0.0,-1.0,50.0,0.278
0.5,0.8,20,90,0.0,-1.0,50.0,0.210998
0.5,0.8,20,91,0.0,-1.0,50.0,0.217504
0.5,0.8,20,92,1.0,0.9,6.0,0.038498
0.5,0.8,20,93,1.0,0.9,6.0,0.025001
0.5,0.8,20,94,1.0,0.9,6.0,0.029499
0.5,0.8,20,95,1.0,0.9,6.0,0.029001
0.5,0.8,20,96,1.0,0.9,6.0,0.0335
0.5,0.8,20,97,0.0,-1.0,50.0,0.214498
0.5,0.8,20,98,1.0,0.9,6.0,0.0265
0.5,0.8,20,99,0.0,-1.0,50.0,0.227002
0.5,0.8,100,0,1.0,0.9,6.0,0.035499
0.5,0.8,100,1,1.0,0.9,6.0,0.034501
0.5,0.8,100,2,1.0,0.9,6.0,0.0435
0.5,0.8,100,3,1.0,0.9,6.0,0.034002
0.5,0.8,100,4,1.0,0.9,6.0,0.034498
0.5,0.8,100,5,1.0,0.9,6.0,0.0345
0.5,0.8,100,6,1.0,0.9,6.0,0.037
0.5,0.8,100,7,1.0,0.9,6.0,0.047
0.5,0.8,100,8,1.0,0.9,6.0,0.041001
0.5,0.8,100,9,1.0,0.9,6.0,0.036498
0.5,0.8,100,10,1.0,0.9,6.0,0.032502
0.5,0.8,100,11,1.0,0.9,6.0,0.034
0.5,0.8,100,12,1.0,0.9,6.0,0.035499
0.5,0.8,100,13,1.0,0.9,6.0,0.034502
0.5,0.8,100,14,1.0,0.9,6.0,0.034498
0.5,0.8,100,15,1.0,0.9,6.0,0.032537
0.5,0.8,100,16,1.0,0.9,6.0,0.033964
0.5,0.8,100,17,1.0,0.9,6.0,0.0305
0.5,0.8,100,18,1.0,0.9,6.0,0.036498
0.5,0.8,100,19,1.0,0.9,6.0,0.0335
0.5,0.8,100,20,1.0,0.9,6.0,0.034001
0.5,0.8,100,21,1.0,0.9,6.0,0.0325
0.5,0.8,100,22,1.0,0.9,6.0,0.033501
0.5,0.8,100,23,1.0,0.9,6.0,0.038
0.5,0.8,100,24,1.0,0.9,6.0,0.033999
0.5,0.8,100,25,1.0,0.9,6.0,0.038502
0.5,0.8,100,26,1.0,0.9,6.0,0.0345
0.5,0.8,100,27,1.0,0.9,6.0,0.037
0.5,0.8,100,28,1.0,0.9,6.0,0.040001
0.5,0.8,100,29,1.0,0.9,6.0,0.039999
0.5,0.8,100,30,1.0,0.9,6.0,0.034002
0.5,0.8,100,31,1.0,0.9,6.0,0.0355
0.5,0.8,100,32,1.0,0.9,6.0,0.034997
0.5,0.8,100,33,1.0,0.9,6.0,0.0335
0.5,0.8,100,34,1.0,0.9,6.0,0.033
0.5,0.8,100,35,1.0,0.9,6.0,0.033999
0.5,0.8,100,36,1.0,0.9,6.0,0.036001
0.5,0.8,100,37,1.0,0.9,6.0,0.0355
0.5,0.8,100,38,1.0,0.9,6.0,0.047001
0.5,0.8,100,39,1.0,0.9,6.0,0.034999
0.5,0.8,100,40,1.0,0.9,6.0,0.034001
0.5,0.8,100,41,1.0,0.9,6.0,0.033
0.5,0.8,100,42,1.0,0.9,6.0,0.035001
0.5,0.8,100,43,1.0,0.9,6.0,0.033999
0.5,0.8,100,44,1.0,0.9,6.0,0.0325
0.5,0.8,100,45,1.0,0.9,6.0,0.032001
0.5,0.8,100,46,1.0,0.9,6.0,0.034501
0.5,0.8,100,47,1.0,0.9,6.0,0.0375
0.5,0.8,100,48,1.0,0.9,6.0,0.032499
0.5,0.8,100,49,1.0,0.9,6.0,0.034001
0.5,0.8,100,50,1.0,0.9,6.0,0.033998
0.5,0.8,100,51,1.0,0.9,6.0,0.0345
0.5,0.8,100,52,1.0,0.9,6.0,0.0355
0.5,0.8,100,53,1.0,0.9,6.0,0.035
0.5,0.8,100,54,1.0,0.9,6.0,0.0345
0.5,0.8,100,55,1.0,0.9,6.0,0.0315
0.5,0.8,100,56,1.0,0.9,6.0,0.033502
0.5,0.8,100,57,1.0,0.9,6.0,0.037997
0.5,0.8,100,58,1.0,0.9,6.0,0.036002
0.5,0.8,100,59,1.0,0.9,6.0,0.034501
0.5,0.8,100,60,1.0,0.9,6.0,0.032997
0.5,0.8,100,61,1.0,0.9,6.0,0.031503
0.5,0.8,100,62,1.0,0.9,6.0,0.032499
0.5,0.8,100,63,1.0,0.9,6.0,0.033999
0.5,0.8,100,64,1.0,0.9,6.0,0.033502
0.5,0.8,100,65,1.0,0.9,6.0,0.032998
0.5,0.8,100,66,1.0,0.9,6.0,0.031999
0.5,0.8,100,67,1.0,0.9,6.0,0.054001
0.5,0.8,100,68,1.0,0.9,6.0,0.031501
0.5,0.8,100,69,1.0,0.9,6.0,0.033498
0.5,0.8,100,70,1.0,0.9,6.0,0.034501
0.5,0.8,100,71,1.0,0.9,6.0,0.037999
0.5,0.8,100,72,1.0,0.9,6.0,0.034001
0.5,0.8,100,73,1.0,0.9,6.0,0.0335
0.5,0.8,100,74,1.0,0.9,6.0,0.034501
0.5,0.8,100,75,1.0,0.9,6.0,0.033
0.5,0.8,100,76,1.0,0.9,6.0,0.032999
0.5,0.8,100,77,1.0,0.9,6.0,0.0315
0.5,0.8,100,78,1.0,0.9,6.0,0.034003
0.5,0.8,100,79,1.0,0.9,6.0,0.031998
0.5,0.8,100,80,1.0,0.9,6.0,0.034999
0.5,0.8,100,81,1.0,0.9,6.0,0.036499
0.5,0.8,100,82,1.0,0.9,6.0,0.036003
0.5,0.8,100,83,1.0,0.9,6.0,0.035498
0.5,0.8,100,84,1.0,0.9,6.0,0.0335
0.5,0.8,100,85,1.0,0.9,6.0,0.0345
0.5,0.8,100,86,1.0,0.9,6.0,0.034002
0.5,0.8,100,87,1.0,0.9,6.0,0.033998
0.5,0.8,100,88,1.0,0.9,6.0,0.035
0.5,0.8,100,89,1.0,0.9,6.0,0.0365
0.5,0.8,100,90,1.0,0.9,6.0,0.033
0.5,0.8,100,91,1.0,0.9,6.0,0.033999
0.5,0.8,100,92,1.0,0.9,6.0,0.031502
0.5,0.8,100,93,1.0,0.9,6.0,0.030498
0.5,0.8,100,94,1.0,0.9,6.0,0.0335
0.5,0.8,100,95,1.0,0.9,6.0,0.034001
0.5,0.8,100,96,1.0,0.9,6.0,0.044
0.5,0.8,100,97,1.0,0.9,6.0,0.034003
0.5,0.8,100,98,1.0,0.9,6.0,0.031998
0.5,0.8,100,99,1.0,0.9,6.0,0.030999
0.5,0.8,500,0,1.0,0.9,6.0,0.095
0.5,0.8,500,1,1.0,0.9,6.0,0.088501
0.5,0.8,500,2,1.0,0.9,6.0,0.0855
0.5,0.8,500,3,1.0,0.9,6.0,0.079499
0.5,0.8,500,4,1.0,0.9,6.0,0.081001
0.5,0.8,500,5,1.0,0.9,6.0,0.0835
0.5,0.8,500,6,1.0,0.9,6.0,0.089499
0.5,0.8,500,7,1.0,0.9,6.0,0.089499
0.5,0.8,500,8,1.0,0.9,6.0,0.077499
0.5,0.8,500,9,1.0,0.9,6.0,0.075003
0.5,0.8,500,10,1.0,0.9,6.0,0.072499
0.5,0.8,500,11,1.0,0.9,6.0,0.071499
0.5,0.8,500,12,1.0,0.9,6.0,0.082499
0.5,0.8,500,13,1.0,0.9,6.0,0.091502
0.5,0.8,500,14,1.0,0.9,6.0,0.082497
0.5,0.8,500,15,1.0,0.9,6.0,0.086003
0.5,0.8,500,16,1.0,0.9,6.0,0.075498
0.5,0.8,500,17,1.0,0.9,6.0,0.072999
0.5,0.8,500,18,1.0,0.9,6.0,0.077002
0.5,0.8,500,19,1.0,0.9,6.0,0.072998
0.5,0.8,500,20,1.0,0.9,6.0,0.074501
0.5,0.8,500,21,1.0,0.9,6.0,0.071
0.5,0.8,500,22,1.0,0.9,6.0,0.072
0.5,0.8,500,23,1.0,0.9,6.0,0.078001
0.5,0.8,500,24,1.0,0.9,6.0,0.070001
0.5,0.8,500,25,1.0,0.9,6.0,0.0735
0.5,0.8,500,26,1.0,0.9,6.0,0.073
0.5,0.8,500,27,1.0,0.9,6.0,0.076999
0.5,0.8,500,28,1.0,0.9,6.0,0.071001
0.5,0.8,500,29,1.0,0.9,6.0,0.077001
0.5,0.8,500,30,1.0,0.9,6.0,0.077499
0.5,0.8,500,31,1.0,0.9,6.0,0.0735
0.5,0.8,500,32,1.0,0.9,6.0,0.074502
0.5,0.8,500,33,1.0,0.9,6.0,0.073503
0.5,0.8,500,34,1.0,0.9,6.0,0.074496
0.5,0.8,500,35,1.0,0.9,6.0,0.087002
0.5,0.8,500,36,1.0,0.9,6.0,0.089501
0.5,0.8,500,37,1.0,0.9,6.0,0.075499
0.5,0.8,500,38,1.0,0.9,6.0,0.071501
0.5,0.8,500,39,1.0,0.9,6.0,0.076497
0.5,0.8,500,40,1.0,0.9,6.0,0.077
0.5,0.8,500,41,1.0,0.9,6.0,0.0735
0.5,0.8,500,42,1.0,0.9,6.0,0.075003
0.5,0.8,500,43,1.0,0.9,6.0,0.0765
0.5,0.8,500,44,1.0,0.9,6.0,0.075498
0.5,0.8,500,45,1.0,0.9,6.0,0.073004
0.5,0.8,500,46,1.0,0.9,6.0,0.078997
0.5,0.8,500,47,1.0,0.9,6.0,0.095499
0.5,0.8,500,48,1.0,0.9,6.0,0.119173
0.5,0.8,500,49,1.0,0.9,6.0,0.087
0.5,0.8,500,50,1.0,0.9,6.0,0.078502
0.5,0.8,500,51,1.0,0.9,6.0,0.081499
0.5,0.8,500,52,1.0,0.9,6.0,0.090499
0.5,0.8,500,53,1.0,0.9,6.0,0.083999
0.5,0.8,500,54,1.0,0.9,6.0,0.081499
0.5,0.8,500,55,1.0,0.9,6.0,0.08
0.5,0.8,500,56,1.0,0.9,6.0,0.074999
0.5,0.8,500,57,1.0,0.9,6.0,0.074999
0.5,0.8,500,58,1.0,0.9,6.0,0.073
0.5,0.8,500,59,1.0,0.9,6.0,0.083501
0.5,0.8,500,60,1.0,0.9,6.0,0.076
0.5,0.8,500,61,1.0,0.9,6.0,0.092002
0.5,0.8,500,62,1.0,0.9,6.0,0.077998
0.5,0.8,500,63,1.0,0.9,6.0,0.076
0.5,0.8,500,64,1.0,0.9,6.0,0.071501
0.5,0.8,500,65,1.0,0.9,6.0,0.074998
0.5,0.8,500,66,1.0,0.9,6.0,0.077001
0.5,0.8,500,67,1.0,0.9,6.0,0.072998
0.5,0.8,500,68,1.0,0.9,6.0,0.072501
0.5,0.8,500,69,1.0,0.9,6.0,0.076
0.5,0.8,500,70,1.0,0.9,6.0,0.073999
0.5,0.8,500,71,1.0,0.9,6.0,0.073001
0.5,0.8,500,72,1.0,0.9,6.0,0.076501
0.5,0.8,500,73,1.0,0.9,6.0,0.0755
0.5,0.8,500,74,1.0,0.9,6.0,0.074999
0.5,0.8,500,75,1.0,0.9,6.0,0.073002
0.5,0.8,500,76,1.0,0.9,6.0,0.077498
0.5,0.8,500,77,1.0,0.9,6.0,0.071999
0.5,0.8,500,78,1.0,0.9,6.0,0.076502
0.5,0.8,500,79,1.0,0.9,6.0,0.076499
0.5,0.8,500,80,1.0,0.9,6.0,0.073001
0.5,0.8,500,81,1.0,0.9,6.0,0.074498
0.5,0.8,500,82,1.0,0.9,6.0,0.070002
0.5,0.8,500,83,1.0,0.9,6.0,0.072998
0.5,0.8,500,84,1.0,0.9,6.0,0.073504
0.5,0.8,500,85,1.0,0.9,6.0,0.074499
0.5,0.8,500,86,1.0,0.9,6.0,0.072999
0.5,0.8,500,87,1.0,0.9,6.0,0.086504
0.5,0.8,500,88,1.0,0.9,6.0,0.077496
0.5,0.8,500,89,1.0,0.9,6.0,0.070501
0.5,0.8,500,90,1.0,0.9,6.0,0.074004
0.5,0.8,500,91,1.0,0.9,6.0,0.071997
0.5,0.8,500,92,1.0,0.9,6.0,0.073499
0.5,0.8,500,93,1.0,0.9,6.0,0.073001
0.5,0.8,500,94,1.0,0.9,6.0,0.071997
0.5,0.8,500,95,1.0,0.9,6.0,0.071999
0.5,0.8,500,96,1.0,0.9,6.0,0.073002
0.5,0.8,500,97,1.0,0.9,6.0,0.073499
0.5,0.8,500,98,1.0,0.9,6.0,0.0745
0.5,0.8,500,99,1.0,0.9,6.0,0.077
0.5,0.8,2000,0,1.0,0.9,6.0,0.241999
0.5,0.8,2000,1,1.0,0.9,6.0,0.226001
0.5,0.8,2000,2,1.0,0.9,6.0,0.2225
0.5,0.8,2000,3,1.0,0.9,6.0,0.211501
0.5,0.8,2000,4,1.0,0.9,6.0,0.217
0.5,0.8,2000,5,1.0,0.9,6.0,0.22
0.5,0.8,2000,6,1.0,0.9,6.0,0.220112
0.5,0.8,2000,7,1.0,0.9,6.0,0.215387
0.5,0.8,2000,8,1.0,0.9,6.0,0.218501
0.5,0.8,2000,9,1.0,0.9,6.0,0.233499
0.5,0.8,2000,10,1.0,0.9,6.0,0.233001
0.5,0.8,2000,11,1.0,0.9,6.0,0.222499
0.5,0.8,2000,12,1.0,0.9,6.0,0.217001
0.5,0.8,2000,13,1.0,0.9,6.0,0.217001
0.5,0.8,2000,14,1.0,0.9,6.0,0.219498
0.5,0.8,2000,15,1.0,0.9,6.0,0.228499
0.5,0.8,2000,16,1.0,0.9,6.0,0.218501
0.5,0.8,2000,17,1.0,0.9,6.0,0.218001
0.5,0.8,2000,18,1.0,0.9,6.0,0.220502
0.5,0.8,2000,19,1.0,0.9,6.0,0.216587
0.5,0.8,2000,20,1.0,0.9,6.0,0.222999
0.5,0.8,2000,21,1.0,0.9,6.0,0.212498
0.5,0.8,2000,22,1.0,0.9,6.0,0.222502
0.5,0.8,2000,23,1.0,0.9,6.0,0.207499
0.5,0.8,2000,24,1.0,0.9,6.0,0.214
0.5,0.8,2000,25,1.0,0.9,6.0,0.226001
0.5,0.8,2000,26,1.0,0.9,6.0,0.216499
0.5,0.8,2000,27,1.0,0.9,6.0,0.218
0.5,0.8,2000,28,1.0,0.9,6.0,0.211499
0.5,0.8,2000,29,1.0,0.9,6.0,0.224
0.5,0.8,2000,30,1.0,0.9,6.0,0.2145
0.5,0.8,2000,31,1.0,0.9,6.0,0.209
0.5,0.8,2000,32,1.0,0.9,6.0,0.217501
0.5,0.8,2000,33,1.0,0.9,6.0,0.210999
0.5,0.8,2000,34,1.0,0.9,6.0,0.220999
0.5,0.8,2000,35,1.0,0.9,6.0,0.2145
0.5,0.8,2000,36,1.0,0.9,6.0,0.219
0.5,0.8,2000,37,1.0,0.9,6.0,0.2215
0.5,0.8,2000,38,1.0,0.9,6.0,0.211499
0.5,0.8,2000,39,1.0,0.9,6.0,0.218501
0.5,0.8,2000,40,1.0,0.9,6.0,0.218499
0.5,0.8,2000,41,1.0,0.9,6.0,0.216002
0.5,0.8,2000,42,1.0,0.9,6.0,0.215498
0.5,0.8,2000,43,1.0,0.9,6.0,0.217
0.5,0.8,2000,44,1.0,0.9,6.0,0.215501
0.5,0.8,2000,45,1.0,0.9,6.0,0.214
0.5,0.8,2000,46,1.0,0.9,6.0,0.224001
0.5,0.8,2000,47,1.0,0.9,6.0,0.224689
0.5,0.8,2000,48,1.0,0.9,6.0,0.216812
0.5,0.8,2000,49,1.0,0.9,6.0,0.210999
0.5,0.8,2000,50,1.0,0.9,6.0,0.22
0.5,0.8,2000,51,1.0,0.9,6.0,0.2125
0.5,0.8,2000,52,1.0,0.9,6.0,0.2155
0.5,0.8,2000,53,1.0,0.9,6.0,0.2175
0.5,0.8,2000,54,1.0,0.9,6.0,0.220501
0.5,0.8,2000,55,1.0,0.9,6.0,0.224499
0.5,0.8,2000,56,1.0,0.9,6.0,0.223998
0.5,0.8,2000,57,1.0,0.9,6.0,0.220001
0.5,0.8,2000,58,1.0,0.9,6.0,0.2095
0.5,0.8,2000,59,1.0,0.9,6.0,0.2485
0.5,0.8,2000,60,1.0,0.9,6.0,0.217999
0.5,0.8,2000,61,1.0,0.9,6.0,0.246998
0.5,0.8,2000,62,1.0,0.9,6.0,0.266001
0.5,0.8,2000,63,1.0,0.9,6.0,0.227003
0.5,0.8,2000,64,1.0,0.9,6.0,0.218498
0.5,0.8,2000,65,1.0,0.9,6.0,0.215999
0.5,0.8,2000,66,1.0,0.9,6.0,0.227003
0.5,0.8,2000,67,1.0,0.9,6.0,0.206999
0.5,0.8,2000,68,1.0,0.9,6.0,0.231998
0.5,0.8,2000,69,1.0,0.9,6.0,0.221499
0.5,0.8,2000,70,1.0,0.9,6.0,0.2385
0.5,0.8,2000,71,1.0,0.9,6.0,0.224999
0.5,0.8,2000,72,1.0,0.9,6.0,0.2405
0.5,0.8,2000,73,1.0,0.9,6.0,0.225002
0.5,0.8,2000,74,1.0,0.9,6.0,0.212499
0.5,0.8,2000,75,1.0,0.9,6.0,0.222003
0.5,0.8,2000,76,1.0,0.9,6.0,0.216498
0.5,0.8,2000,77,1.0,0.9,6.0,0.289501
0.5,0.8,2000,78,1.0,0.9,6.0,0.225999
0.5,0.8,2000,79,1.0,0.9,6.0,0.227499
0.5,0.8,2000,80,1.0,0.9,6.0,0.2235
0.5,0.8,2000,81,1.0,0.9,6.0,0.215501
0.5,0.8,2000,82,1.0,0.9,6.0,0.222999
0.5,0.8,2000,83,1.0,0.9,6.0,0.2175
0.5,0.8,2000,84,1.0,0.9,6.0,0.218501
0.5,0.8,2000,85,1.0,0.9,6.0,0.215001
0.5,0.8,2000,86,1.0,0.9,6.0,0.219999
0.5,0.8,2000,87,1.0,0.9,6.0,0.214
0.5,0.8,2000,88,1.0,0.9,6.0,0.225502
0.5,0.8,2000,89,1.0,0.9,6.0,0.207997
0.5,0.8,2000,90,1.0,0.9,6.0,0.240501
0.5,0.8,2000,91,1.0,0.9,6.0,0.222501
0.5,0.8,2000,92,1.0,0.9,6.0,0.222999
0.5,0.8,2000,93,1.0,0.9,6.0,0.215999
0.5,0.8,2000,94,1.0,0.9,6.0,0.2145
0.5,0.8,2000,95,1.0,0.9,6.0,0.2205
0.5,0.8,2000,96,1.0,0.9,6.0,0.2175
0.5,0.8,2000,97,1.0,0.9,6.0,0.222499
0.5,0.8,2000,98,1.0,0.9,6.0,0.221004
0.5,0.8,2000,99,1.0,0.9,6.0,0.228
0.5,0.95,20,0,1.0,0.9,6.0,0.035997
0.5,0.95,20,1,0.0,-1.0,50.0,0.205999
0.5,0.95,20,2,0.0,-1.0,50.0,0.193
0.5,0.95,20,3,1.0,0.9,6.0,0.025
0.5,0.95,20,4,1.0,0.9,6.0,0.028001
0.5,0.95,20,5,0.0,-1.0,50.0,0.197001
0.5,0.95,20,6,1.0,0.9,6.0,0.027498
0.5,0.95,20,7,0.0,-1.0,50.0,0.206501
0.5,0.95,20,8,0.0,-1.0,50.0,0.200589
0.5,0.95,20,9,1.0,0.9,6.0,0.027999
0.5,0.95,20,10,0.0,-1.0,50.0,0.204498
0.5,0.95,20,11,1.0,0.9,6.0,0.025001
0.5,0.95,20,12,1.0,0.9,6.0,0.027002
0.5,0.95,20,13,1.0,0.9,6.0,0.029499
0.5,0.95,20,14,0.0,-1.0,50.0,0.196501
0.5,0.95,20,15,0.0,-1.0,50.0,0.202
0.5,0.95,20,16,0.0,-1.0,50.0,0.2085
0.5,0.95,20,17,1.0,0.9,6.0,0.0275
0.5,0.95,20,18,0.0,-1.0,50.0,0.199999
0.5,0.95,20,19,1.0,0.9,6.0,0.0285
0.5,0.95,20,20,0.0,-1.0,50.0,0.193501
0.5,0.95,20,21,0.0,-1.0,50.0,0.192998
0.5,0.95,20,22,0.0,-1.0,50.0,0.198001
0.5,0.95,20,23,1.0,0.9,6.0,0.029001
0.5,0.95,20,24,0.0,-1.0,50.0,0.190498
0.5,0.95,20,25,0.0,-1.0,50.0,0.227001
0.5,0.95,20,26,0.0,-1.0,50.0,0.191998
0.5,0.95,20,27,0.0,-1.0,50.0,0.2005
0.5,0.95,20,28,0.0,-1.0,50.0,0.241001
0.5,0.95,20,29,1.0,0.9,6.0,0.027501
0.5,0.95,20,30,0.0,-1.0,50.0,0.22
0.5,0.95,20,31,0.0,-1.0,50.0,0.225999
0.5,0.95,20,32,0.0,-1.0,50.0,0.201502
0.5,0.95,20,33,0.0,-1.0,50.0,0.2105
0.5,0.95,20,34,1.0,0.9,6.0,0.028999
0.5,0.95,20,35,1.0,0.9,6.0,0.029001
0.5,0.95,20,36,1.0,0.9,6.0,0.0345
0.5,0.95,20,37,0.0,-1.0,50.0,0.204499
0.5,0.95,20,38,0.0,-1.0,50.0,0.1935
0.5,0.95,20,39,0.0,-1.0,50.0,0.1935
0.5,0.95,20,40,0.0,-1.0,50.0,0.192501
0.5,0.95,20,41,0.0,-1.0,50.0,0.1955
0.5,0.95,20,42,1.0,0.9,6.0,0.028002
0.5,0.95,20,43,1.0,0.9,6.0,0.026499
0.5,0.95,20,44,1.0,0.9,6.0,0.026001
0.5,0.95,20,45,0.0,-1.0,50.0,0.200501
0.5,0.95,20,46,0.0,-1.0,50.0,0.211502
0.5,0.95,20,47,0.0,-1.0,50.0,0.191997
0.5,0.95,20,48,0.0,-1.0,50.0,0.197998
0.5,0.95,20,49,0.0,-1.0,50.0,0.201499
0.5,0.95,20,50,0.0,-1.0,50.0,0.1955
0.5,0.95,20,51,0.0,-1.0,50.0,0.195499
0.5,0.95,20,52,0.0,-1.0,50.0,0.192501
0.5,0.95,20,53,0.0,-1.0,50.0,0.194
0.5,0.95,20,54,0.0,-1.0,50.0,0.198
0.5,0.95,20,55,0.0,-1.0,50.0,0.188498
0.5,0.95,20,56,1.0,0.9,6.0,0.028502
0.5,0.95,20,57,1.0,0.9,6.0,0.024
0.5,0.95,20,58,0.0,-1.0,50.0,0.2035
0.5,0.95,20,59,0.0,-1.0,50.0,0.195
0.5,0.95,20,60,1.0,0.9,6.0,0.0285
0.5,0.95,20,61,0.0,-1.0,50.0,0.1995
0.5,0.95,20,62,0.0,-1.0,50.0,0.2095
0.5,0.95,20,63,0.0,-1.0,50.0,0.205501
0.5,0.95,20,64,1.0,0.9,6.0,0.028036
0.5,0.95,20,65,0.0,-1.0,50.0,0.212963
0.5,0.95,20,66,1.0,0.9,6.0,0.030001
0.5,0.95,20,67,0.0,-1.0,50.0,0.193001
0.5,0.95,20,68,0.0,-1.0,50.0,0.214998
0.5,0.95,20,69,1.0,0.9,6.0,0.036999
0.5,0.95,20,70,0.0,-1.0,50.0,0.209501
0.5,0.95,20,71,0.0,-1.0,50.0,0.195
0.5,0.95,20,72,0.0,-1.0,50.0,0.208
0.5,0.95,20,73,0.0,-1.0,50.0,0.200501
